"","x"
"1259",55922943.2603692
"1260",51255088.5315907
"1261",54663567.8770904
"1262",54605076.879265
"1263",53781992.3986482
"1264",54128244.9479463
"1265",57286427.4920087
"1266",53082077.4303412
"1267",55436302.929355
"1268",52837956.6731888
"1269",52428272.676015
"1270",53663910.2390096
"1271",51237505.6944113
"1272",56058253.4453126
"1273",52346912.47836
"1274",53243699.2017167
"1275",54260217.0944223
"1276",53694315.1591746
"1277",56132581.4426746
"1278",53485724.6216642
"1279",56665999.5954787
"1280",55471641.0823482
"1281",53509295.7741902
"1282",56261395.3761201
"1283",56726895.9300128
"1284",52963661.0054613
"1285",56044673.806146
"1286",53565890.580259
"1287",54024768.3834783
"1288",52490798.9943025
"1289",53071196.8537979
"1290",55120011.0023931
"1291",50966645.6059022
"1292",52228215.8238741
"1293",56531551.9385269
"1294",53949556.7828105
"1295",53421325.7306515
"1296",53427873.0491813
"1297",55359346.648499
"1298",54914674.3463632
"1299",56000674.3433778
"1300",54077863.2586899
"1301",52559339.4068032
"1302",54037513.0084647
"1303",54742930.7333358
"1304",54084896.4510099
"1305",56904292.4212321
"1306",53066830.7073126
"1307",54570647.813825
"1308",52045092.5285096
"1309",56256092.4072357
"1310",53475523.2151501
"1311",53461197.1996889
"1312",53267509.942144
"1313",55904290.558096
"1314",53068300.7962786
"1315",54843548.9735717
"1316",54820707.6659701
"1317",53232262.0151759
"1318",54316581.2915479
"1319",54839246.3405565
"1320",53597199.5138283
"1321",55415101.6519925
"1322",53911315.0379353
"1323",54849477.6421415
"1324",54770042.6483957
"1325",52628851.7427181
"1326",55310118.8554804
"1327",52610220.8941852
"1328",55496581.43354
"1329",54916181.2303929
"1330",52526904.3872926
"1331",53080735.0015504
"1332",50157256.5304436
"1333",52199272.6698436
"1334",51751855.1920926
"1335",53865378.842577
"1336",53671388.7222461
"1337",52931587.2314198
"1338",55484839.548145
"1339",55948685.2005561
"1340",52012408.0872074
"1341",54341777.281301
"1342",52546808.316447
"1343",55186036.330797
"1344",53484522.0407181
"1345",54918291.6737566
"1346",52904137.6329726
"1347",53525285.8230028
"1348",55099354.0331914
"1349",53334632.0456725
"1350",54730852.600172
"1351",53979575.0404802
"1352",53788635.8376055
"1353",57492767.3552188
"1354",52936857.116015
"1355",55877580.9542227
"1356",53155601.1739516
"1357",52916264.323361
"1358",56019476.9270588
"1359",53148541.8333583
"1360",54733163.1933358
"1361",54034400.2946328
"1362",52623477.7630797
"1363",54420321.2691768
"1364",52701614.7904003
"1365",56388292.5539794
"1366",51500114.448276
"1367",52096426.1791103
"1368",55465461.142819
"1369",52572726.221201
"1370",53335321.9362314
"1371",54646714.3905519
"1372",52327422.3455749
"1373",54794192.5862096
"1374",53623900.4851911
"1375",55281318.2512503
"1376",55828180.4074205
"1377",52310261.1040383
"1378",52456808.4613149
"1379",52991699.5771989
"1380",52163831.6990036
"1381",53298170.0377544
"1382",55161047.9622034
"1383",55978082.1791324
"1384",55207985.5994268
"1385",52223901.2812948
"1386",55876158.0034808
"1387",55202237.2877426
"1388",55831867.6254255
"1389",55129129.1701694
"1390",56044269.8586507
"1391",55511074.126715
"1392",54568329.1881957
"1393",52612920.4180423
"1394",51837018.1769068
"1395",54178878.8690435
"1396",55160290.9854202
"1397",55343509.1080989
"1398",55918898.3062347
"1399",53746561.6393325
"1400",55565239.3654801
"1401",51519489.0425588
"1402",55982682.7627906
"1403",52842355.624082
"1404",54309770.4190298
"1405",56543354.2717369
"1406",52821477.9682655
"1407",54992512.6925249
"1408",53831631.8988509
"1409",53599046.2309033
"1410",54825033.1628169
"1411",52373081.5558187
"1412",53934977.8791484
"1413",54069195.6820599
"1414",56321506.1053114
"1415",57417145.6289086
"1416",54969408.5290211
"1417",51684489.9350584
"1418",53800666.6516114
"1419",56991697.8332915
"1420",56978411.1020552
"1421",56510798.7975695
"1422",53600665.4339906
"1423",50879095.8261529
"1424",57195614.055323
"1425",53584122.0967681
"1426",50739116.442107
"1427",50502066.9002338
"1428",52455166.1616082
"1429",56930495.2785237
"1430",52825531.6237952
"1431",52268184.3258511
"1432",53132684.3762961
"1433",51959933.5988692
"1434",55941984.5261006
"1435",52569662.14353
"1436",51823197.5002487
"1437",53766204.98311
"1438",55098823.0659657
"1439",52754750.9158547
"1440",53677067.7457264
"1441",54694647.5420757
"1442",52752392.8441987
"1443",57083405.7436669
"1444",51319898.7546586
"1445",54911654.4222554
"1446",53853131.6382881
"1447",52123660.3431776
"1448",54772421.5266458
"1449",52687055.7704817
"1450",52864743.8435257
"1451",57266621.6463569
"1452",52262513.0534986
"1453",56352156.2630139
"1454",56073562.1308478
"1455",54535138.9291519
"1456",54303566.3957007
"1457",54557205.4188385
"1458",53358994.8396765
"1459",51501558.761977
"1460",55074055.9769906
"1461",53721673.6650758
"1462",52754670.9063381
"1463",54052536.4989912
"1464",52295015.8521004
"1465",55817682.5899035
"1466",51967656.0373201
"1467",52556430.2321015
"1468",56166577.8276787
"1469",56792308.6129882
"1470",54656572.2537372
"1471",54953690.1274361
"1472",53839139.0429081
"1473",55134998.1084549
"1474",53986393.006129
"1475",53637597.3454265
"1476",54919030.0142913
"1477",54462061.034067
"1478",53764348.4430688
"1479",50749899.6052205
"1480",56876250.4641713
"1481",55573248.4866643
"1482",54957405.0651882
"1483",51577537.0969478
"1484",55917356.6292482
"1485",53378085.2324961
"1486",56452589.6368728
"1487",54616599.3127461
"1488",53587484.5738653
"1489",52081141.4468725
"1490",51399671.8277486
"1491",51507040.7599114
"1492",53759425.7849688
"1493",56285341.1556489
"1494",53739552.3942826
"1495",54038421.9402902
"1496",54268685.7521322
"1497",56544154.2251592
"1498",55591943.2706501
"1499",54125195.0707147
"1500",52507430.9027313
"1501",54725443.7964058
"1502",53843691.3542163
"1503",52159498.1076126
"1504",50678340.556181
"1505",53165271.5684798
"1506",56456960.9156998
"1507",53469782.8412646
"1508",53652070.6129152
"1509",54377351.253642
"1510",54160580.5299765
"1511",57378814.3461886
"1512",52522654.1275003
"1513",54257906.292147
"1514",52982783.4981527
"1515",51591047.4580803
"1516",52933307.0729676
"1517",52750686.3713877
"1518",54475358.9429353
"1519",54527874.2787921
"1520",51362000.3235412
"1521",50771791.6707875
"1522",53547924.6361683
"1523",52771114.4641284
"1524",50669898.9581444
"1525",55221903.7944113
"1526",53977136.3218265
"1527",53782781.1304403
"1528",54629925.1999916
"1529",51804715.6884287
"1530",51604794.383505
"1531",53079931.8748878
"1532",53596081.3720557
"1533",51907670.5107016
"1534",56622839.1387498
"1535",55724445.1753277
"1536",54745840.8247822
"1537",50411888.5707972
"1538",53450543.5013143
"1539",55014811.0318249
"1540",53536683.8659959
"1541",53109695.8187544
"1542",52898803.6442661
"1543",53205305.6557922
"1544",56355654.5396141
"1545",57059575.6089966
"1546",51990472.1884515
"1547",55389795.0612161
"1548",52789782.6840451
"1549",55574679.3482727
"1550",52720068.2297614
"1551",54168325.7275945
"1552",54980621.2306871
"1553",56843325.6775838
"1554",56530803.1275708
"1555",52913456.6921303
"1556",52280215.9729936
"1557",52655928.2045288
"1558",52618527.4205653
"1559",56428441.9632616
"1560",52122700.3604733
"1561",56796898.0919665
"1562",55432157.0308978
"1563",51325897.3664953
"1564",52872669.7525916
"1565",51106828.7990841
"1566",50711188.8795479
"1567",55150023.3718421
"1568",53377094.0816303
"1569",51500196.275112
"1570",52402006.3037916
"1571",51448131.8894722
"1572",53621191.3522885
"1573",52906378.5168168
"1574",51396841.2669154
"1575",56570696.7444803
"1576",54021387.7713303
"1577",52355101.5391273
"1578",55887933.7484668
"1579",51975300.8881325
"1580",56972469.8346879
"1581",50599565.4705318
"1582",51903892.4478375
"1583",54796446.2664479
"1584",53077790.6500692
"1585",56393942.7317366
"1586",51573033.0340316
"1587",53551499.3600184
"1588",56446677.4483411
"1589",56310911.6213048
"1590",54000871.5212979
"1591",53229789.6354065
"1592",56225305.0301751
"1593",53030226.9990586
"1594",55083819.6811365
"1595",53128849.5632624
"1596",53394610.8255816
"1597",53557635.8714019
"1598",53246966.4965692
"1599",52816249.410784
"1600",52589681.9315325
"1601",54849197.7016923
"1602",56452222.9167634
"1603",54604220.2049154
"1604",53639496.0904084
"1605",54419461.9949595
"1606",51809224.7525041
"1607",57720856.8456624
"1608",51642529.2108875
"1609",56374542.8404329
"1610",51314543.641056
"1611",50720872.3237248
"1612",54277833.6510048
"1613",56875734.3678241
"1614",55588523.3934306
"1615",56551093.3249079
"1616",51121180.1207547
"1617",54345617.7170068
"1618",53650879.3465363
"1619",54381941.1103572
"1620",56882573.2357992
"1621",53537742.7938816
"1622",53600218.772827
"1623",55470726.5709793
"1624",57876559.8933514
"1625",54419033.9621218
"1626",54240129.8415407
"1627",51942564.4756061
"1628",53969681.2672406
"1629",55322878.3415517
"1630",54814884.09212
"1631",52536686.2681707
"1632",55053945.9377226
"1633",53175953.4012186
"1634",56349680.0210386
"1635",53069902.5190494
"1636",52324221.9042065
"1637",54524696.8349055
"1638",53806188.5513669
"1639",56451586.5017465
"1640",54443287.891542
"1641",50478588.3145804
"1642",54250944.6593465
"1643",54829800.3595446
"1644",52539447.0752435
"1645",53022729.6148105
"1646",53436496.9388119
"1647",52995130.2835683
"1648",52268844.8869428
"1649",56253950.0375133
"1650",53831424.2286141
"1651",55491392.5677889
"1652",53290576.8934762
"1653",52858771.6697636
"1654",51419615.2645284
"1655",53923346.439803
"1656",55761570.3019812
"1657",51924709.9721325
"1658",56105136.6257296
"1659",56031586.993259
"1660",53702967.9032736
"1661",55108979.9724087
"1662",56112501.4170274
"1663",54081398.9282783
"1664",54304673.8524888
"1665",52568474.7358688
"1666",52449597.5794767
"1667",53736300.884734
"1668",53728047.2582929
"1669",54820988.0556114
"1670",51629547.8767477
"1671",53925876.7891651
"1672",54432585.8404601
"1673",52014877.8313313
"1674",54125189.5070546
"1675",53687285.0915257
"1676",53748716.9019368
"1677",52739658.6978279
"1678",52277893.3160501
"1679",52368288.3994879
"1680",53109056.9183388
"1681",53723177.2065883
"1682",54024643.002413
"1683",52360027.5950394
"1684",51831480.1629542
"1685",55534638.4705048
"1686",54619015.1960704
"1687",53137707.6928281
"1688",51540400.3889421
"1689",54483916.9927819
"1690",54518515.3340393
"1691",52012056.7509856
"1692",51671160.1644645
"1693",52069949.028603
"1694",55593149.2266421
"1695",53829745.9608274
"1696",51283296.9695464
"1697",52029356.6100581
"1698",52931546.2800832
"1699",54110298.4787782
"1700",52172788.5953761
"1701",55333170.2713021
"1702",54434340.9286439
"1703",52583076.0622289
"1704",56013037.4936486
"1705",55831793.2569197
"1706",50630477.0393676
"1707",52631399.7020941
"1708",54297954.2709889
"1709",55582416.4990929
"1710",54149833.501781
"1711",52159344.8413632
"1712",55776243.6636694
"1713",51569198.0333041
"1714",55847496.1720173
"1715",57274611.370431
"1716",53583049.6688794
"1717",58589613.8970971
"1718",55522696.3762707
"1719",55305851.1649816
"1720",55120445.072551
"1721",55586574.5833093
"1722",53940551.286287
"1723",52734163.1773925
"1724",51067251.1330033
"1725",52118689.078706
"1726",56261757.5665991
"1727",54938337.1641564
"1728",50918234.975655
"1729",53984845.2382744
"1730",55674241.2899776
"1731",50551470.7158229
"1732",51295254.4972371
"1733",53294807.7124252
"1734",52658859.9878247
"1735",50014968.6658913
"1736",54357511.5229839
"1737",54207249.1750627
"1738",53008708.6928418
"1739",53872080.4768133
"1740",52720208.8925573
"1741",54268939.7130038
"1742",52525873.2855118
"1743",53659881.1755783
"1744",57279356.4639391
"1745",53454610.3389633
"1746",55145336.7016602
"1747",53914313.6993587
"1748",55832874.9985251
"1749",55022834.2594534
"1750",53579187.4394039
"1751",55321950.097047
"1752",53247423.2163821
"1753",52424624.210468
"1754",55508164.0344526
"1755",57779406.9250057
"1756",56911980.8252614
"1757",55049722.1320927
"1758",55271406.5163908
"1759",54267967.1275302
"1760",53994669.5144603
"1761",56098529.0284222
"1762",51866527.1433419
"1763",52762534.8990378
"1764",57044726.9745736
"1765",51516253.4121642
"1766",54729536.6189872
"1767",51916311.5493436
"1768",53778391.8352317
"1769",53312091.895897
"1770",55252223.8863813
"1771",53146302.1249272
"1772",53269590.4361897
"1773",53488595.8669251
"1774",56192836.4653914
"1775",55005728.3664844
"1776",52595748.1921843
"1777",56135779.7813699
"1778",53993560.2900662
"1779",52158011.8393141
"1780",52264504.1348387
"1781",53094755.1596337
"1782",56152416.1134653
"1783",54466571.398347
"1784",53986020.1227089
"1785",53495793.703246
"1786",52126949.8806069
"1787",51760524.8720158
"1788",52150066.7813442
"1789",52994274.633897
"1790",56459718.6654196
"1791",53007967.285433
"1792",53599166.9017349
"1793",51825040.8722716
"1794",55533605.0364691
"1795",52253443.7717944
"1796",52732917.0728899
"1797",55483326.2395119
"1798",57758084.2413871
"1799",55980967.6268408
"1800",55942865.3690583
"1801",51847439.749112
"1802",54442932.5860176
"1803",51027987.4850814
"1804",50282026.9304739
"1805",55784545.5832854
"1806",54284637.8893864
"1807",52364812.6379107
"1808",52648132.7795086
"1809",55855064.943963
"1810",53046695.2065391
"1811",53588555.0897347
"1812",52467527.3304744
"1813",54744698.8744409
"1814",55974189.1314772
"1815",53584125.2085074
"1816",53245161.0303094
"1817",55373834.3445548
"1818",55438787.7694145
"1819",55247323.0045497
"1820",56934505.2151823
"1821",52354210.2903631
"1822",55884371.6864171
"1823",53002946.2221384
"1824",51542117.2137066
"1825",54220889.6649417
"1826",51481618.0740402
"1827",56007650.1526852
"1828",54406493.5281792
"1829",52457126.3935734
"1830",53674679.7183484
"1831",55371750.4375423
"1832",55798122.7156544
"1833",55524032.7587166
"1834",56527161.0847492
"1835",52967702.6241241
"1836",55415941.060978
"1837",51684483.082317
"1838",53088591.2083823
"1839",55970210.505984
"1840",56601343.0446551
"1841",55125912.7937037
"1842",53338751.7581082
"1843",54041051.1354744
"1844",52201296.3690055
"1845",53580291.9281551
"1846",55578121.8650292
"1847",52720295.6807466
"1848",53170015.9111373
"1849",55715714.5342585
"1850",53753576.7085987
"1851",55390528.7991169
"1852",54957202.70481
"1853",52810004.4511787
"1854",50605771.7531923
"1855",51853372.1110436
"1856",54589705.1514396
"1857",55397089.8922516
"1858",50121430.8450506
"1859",52432965.6890107
"1860",54261506.3229948
"1861",55227772.6084977
"1862",52274547.0215327
"1863",51581833.1044197
"1864",50906849.5537746
"1865",54146244.4375446
"1866",55488609.5852382
"1867",53723909.8534071
"1868",53681154.3577506
"1869",57555159.7097214
"1870",54370351.3418985
"1871",55436242.6679806
"1872",53587479.6956955
"1873",52673919.5158552
"1874",53829649.7752356
"1875",54786107.0377151
"1876",54967622.6943724
"1877",55819444.9862081
"1878",50520922.4931481
"1879",51528344.9515213
"1880",55074201.8702269
"1881",56388718.7020791
"1882",56389357.6043008
"1883",54927874.6916467
"1884",54998743.7901057
"1885",51875064.7925986
"1886",51865564.8220978
"1887",52981074.3575207
"1888",55595889.5991267
"1889",54884774.6198219
"1890",49897697.6054637
"1891",52656128.3799127
"1892",50914114.2818239
"1893",56700739.0306532
"1894",56257840.8092203
"1895",52306686.4227689
"1896",53291696.6896011
"1897",54112199.1740845
"1898",54044478.0451843
"1899",51220594.8083889
"1900",54770077.5863129
"1901",52731472.0702484
"1902",54714193.9577311
"1903",52966041.9631094
"1904",54210578.0248238
"1905",56049716.5083275
"1906",53010144.8140194
"1907",56471893.2039229
"1908",52490451.5856329
"1909",55562205.6532778
"1910",56171579.4425588
"1911",52795989.1381844
"1912",53127034.954298
"1913",52378923.6307124
"1914",53036626.2758445
"1915",52525106.2791283
"1916",53876363.7433113
"1917",52893983.420579
"1918",53257036.8136918
"1919",53901923.2304403
"1920",51575981.6333371
"1921",57117547.4071367
"1922",54807347.8596793
"1923",52477635.8928484
"1924",56248698.6460154
"1925",53409008.9379897
"1926",52853582.3866823
"1927",53474498.4808135
"1928",54153137.5670089
"1929",57223434.8697326
"1930",53695088.8166202
"1931",56010136.5345239
"1932",55095488.1672055
"1933",52237586.4465239
"1934",55812108.394763
"1935",55400279.9911228
"1936",52767824.7212426
"1937",54800129.1152874
"1938",55705420.8814808
"1939",56680919.3265571
"1940",54831438.1984223
"1941",51572063.3907575
"1942",53850781.7670831
"1943",53725541.5042501
"1944",56076391.9631453
"1945",53027112.8125374
"1946",53864011.8554011
"1947",50659009.7921648
"1948",52700857.0070385
"1949",55102571.4325484
"1950",55389319.6290914
"1951",53631102.5810386
"1952",51138159.6515159
"1953",55606598.8008999
"1954",53931296.1834535
"1955",52437810.2018396
"1956",53181223.9658069
"1957",56258723.8185546
"1958",53856162.6201473
"1959",54044720.2969522
"1960",52902069.3967444
"1961",52300082.2083201
"1962",52810010.5986082
"1963",56995260.1732807
"1964",54369257.8402499
"1965",55451119.0537522
"1966",52492039.543251
"1967",52964629.6196416
"1968",55479277.408631
"1969",52727714.9994941
"1970",55373155.3811038
"1971",55544000.3592921
"1972",55777563.6132981
"1973",53012551.4239081
"1974",54073989.3258798
"1975",52639354.6667121
"1976",54257420.240794
"1977",56628068.3811498
"1978",51485300.232335
"1979",54828502.1385101
"1980",55083422.2256989
"1981",55204968.4580874
"1982",54384608.9025174
"1983",53056133.7416454
"1984",51504460.7809192
"1985",53283773.4799967
"1986",53362952.5620045
"1987",54300195.2543076
"1988",51531460.1449908
"1989",53965026.7746289
"1990",51020085.3918412
"1991",53891632.6619617
"1992",53533798.9120177
"1993",55464315.5760758
"1994",53355980.8396118
"1995",50503273.4898262
"1996",53557507.2630736
"1997",52245611.9514154
"1998",53070915.3361399
"1999",53060568.029176
"2000",54560568.7908622
"2001",56172918.356961
"2002",51267022.5571894
"2003",51946197.5793042
"2004",52971580.4980921
"2005",51402897.9462148
"2006",54143258.1115557
"2007",52228968.0438548
"2008",55106902.7362131
"2009",52637328.8181977
"2010",50888841.5999154
"2011",54344693.1668332
"2012",53654273.5425034
"2013",52098818.0247754
"2014",51084099.0019987
"2015",57051518.170348
"2016",51653618.4043018
"2017",55632985.1001982
"2018",52264869.8045873
"2019",53862710.9294671
"2020",52148054.2648899
"2021",52980063.9634755
"2022",56619084.6559991
"2023",54532910.9473951
"2024",55933919.4465263
"2025",52056716.9630065
"2026",52806686.5852573
"2027",55283783.0539185
"2028",54589753.1336186
"2029",53484336.1283445
"2030",52509429.3925093
"2031",52572802.6842827
"2032",56294333.2343813
"2033",53826346.1303515
"2034",56625547.4381368
"2035",52012641.4604869
"2036",53942463.7251857
"2037",56494310.5568435
"2038",52438613.788063
"2039",51853899.6236496
"2040",51242618.4167135
"2041",56618519.1242116
"2042",55725660.161795
"2043",51562380.9459474
"2044",54471914.3153124
"2045",51764452.5679252
"2046",55151742.8966067
"2047",54821771.0813873
"2048",55406083.7270168
"2049",53145913.9394888
"2050",50802546.0282857
"2051",54245176.3197524
"2052",56380552.6553606
"2053",54538457.0672931
"2054",50914476.8052827
"2055",55130681.4105349
"2056",54360822.0114231
"2057",56297395.7084576
"2058",50952534.6714203
"2059",54806031.2011567
"2060",56225679.1496011
"2061",53190065.1963092
"2062",52620811.1740132
"2063",53775545.5690806
"2064",56435048.9431177
"2065",54263703.9476254
"2066",53671249.4018103
"2067",54473476.8720944
"2068",54241151.2605537
"2069",52071221.1863252
"2070",52126408.9673871
"2071",54438768.2015163
"2072",55511031.0565615
"2073",55894243.4878761
"2074",54961240.5407343
"2075",55750755.6500042
"2076",53296482.2300084
"2077",53776586.5516652
"2078",54709782.7221293
"2079",55394148.6563675
"2080",56661229.0498421
"2081",53335296.9140541
"2082",53924900.6812907
"2083",53002548.6824177
"2084",56033245.8375416
"2085",54498391.0549743
"2086",54272857.9109797
"2087",54682561.7907054
"2088",54445600.3205345
"2089",54583320.2862814
"2090",52728350.68688
"2091",52428857.2601713
"2092",55203313.7526862
"2093",49829508.3790788
"2094",52953049.8018947
"2095",50835309.9144919
"2096",54270591.1723924
"2097",55341603.5606837
"2098",54816213.318208
"2099",56337928.8991976
"2100",55890294.3365183
"2101",52637264.4658869
"2102",54387840.9618511
"2103",55608812.284915
"2104",55503306.7941101
"2105",56100619.5717624
"2106",53955138.7411846
"2107",56548462.5121421
"2108",54378427.9028758
"2109",51363868.3818877
"2110",54413194.378068
"2111",57470744.3630591
"2112",52058383.5654123
"2113",51555503.1627204
"2114",56691155.2856724
"2115",53658575.6454754
"2116",53106816.43678
"2117",56702940.9670027
"2118",50695179.1072862
"2119",52275361.7769436
"2120",52612656.2040936
"2121",54546725.1170282
"2122",56611462.6487348
"2123",54172074.6920393
"2124",53004718.5386549
"2125",53846813.6720014
"2126",55645401.5295926
"2127",53425169.3297768
"2128",57924849.8862506
"2129",55569331.4581453
"2130",54600791.5977165
"2131",50885810.6267006
"2132",54016333.0155649
"2133",53683290.1205648
"2134",54782253.7925929
"2135",51519129.6017472
"2136",52578055.912864
"2137",53383473.3415774
"2138",55297781.27054
"2139",52030715.1476699
"2140",55609981.2208161
"2141",55831590.6907386
"2142",52557400.2998431
"2143",51610877.1364398
"2144",55579040.6529854
"2145",55096307.3011916
"2146",57007206.2811707
"2147",56492074.2749912
"2148",53490059.1099146
"2149",53859831.7683825
"2150",51931883.5686617
"2151",51446643.9796562
"2152",57744555.0407831
"2153",53541462.8674495
"2154",51248788.4155434
"2155",51241789.8604783
"2156",51161453.0770741
"2157",55108306.6091505
"2158",55617909.3746735
"2159",56036732.335543
"2160",49782092.4033399
"2161",53616689.462459
"2162",54000685.2655499
"2163",54102946.7173557
"2164",52544458.7812561
"2165",56637072.3136304
"2166",50169462.8062628
"2167",52751595.6665467
"2168",53687441.4984741
"2169",51707393.656407
"2170",51844480.759862
"2171",54526485.1011866
"2172",56902846.9657799
"2173",54446872.9441953
"2174",51594342.6073989
"2175",54687349.044027
"2176",54321174.1751113
"2177",54918983.1090076
"2178",54460062.8927649
"2179",54861009.796849
"2180",53753745.6565144
"2181",53810112.3821368
"2182",55841030.2608187
"2183",56040792.052582
"2184",55959265.5452393
"2185",52215219.3630668
"2186",52772301.7412703
"2187",56510360.3258398
"2188",56193482.8437536
"2189",54815447.8692274
"2190",54766236.7432406
"2191",52183061.0519444
"2192",56269148.767132
"2193",55474011.5582083
"2194",56799901.1955922
"2195",53718341.2808138
"2196",54957356.8365187
"2197",53213479.3149083
"2198",53440254.899526
"2199",53692464.5073137
"2200",52672126.4261814
"2201",54988606.4168341
"2202",58822627.825153
"2203",52998589.5427862
"2204",51954836.8186847
"2205",51214377.5938015
"2206",53968254.1744358
"2207",52485083.5356193
"2208",52733561.9062367
"2209",54644868.5539573
"2210",51682696.0921928
"2211",52329008.293504
"2212",53214986.9430871
"2213",55660670.7459945
"2214",55813863.7862131
"2215",53591917.3389733
"2216",56730017.4134991
"2217",51516505.0437475
"2218",54999936.3531838
"2219",54043182.9397167
"2220",53483560.3890638
"2221",54007767.321133
"2222",54929192.6380772
"2223",57286683.3315213
"2224",57105353.8600031
"2225",51721710.2854745
"2226",51152759.7673358
"2227",55402657.841374
"2228",52922619.5844632
"2229",53202473.8438349
"2230",52164703.3380042
"2231",53599155.361076
"2232",56363145.6075603
"2233",53677748.2587493
"2234",53679799.6413009
"2235",55809100.9306028
"2236",52967558.8386449
"2237",51624521.564473
"2238",54207061.8206724
"2239",54770430.259385
"2240",54465469.839349
"2241",56175150.7205172
"2242",56738094.2370646
"2243",53571949.2109991
"2244",55752275.2467842
"2245",53531558.3823821
"2246",52092895.2412838
"2247",52224926.221828
"2248",53728542.9657806
"2249",52467156.0844025
"2250",56666208.9728256
"2251",56303354.5033677
"2252",54675521.1309003
"2253",52304304.6224121
"2254",52283253.6303685
"2255",51999182.4808587
"2256",52026527.8876772
"2257",54161650.9450093
"2258",55429350.2520332
"2259",57525141.3513481
"2260",55391587.8467278
"2261",55875615.9644233
"2262",52300167.6929745
"2263",55142938.7657535
"2264",54485727.7843409
"2265",52760886.4018723
"2266",52743178.549093
"2267",53643942.9449128
"2268",55843222.9174476
"2269",54965471.7742452
"2270",53451344.9877093
"2271",51928257.0014648
"2272",56061563.9900384
"2273",53934258.7938536
"2274",53549364.6489878
"2275",50449042.1653972
"2276",52821903.175787
"2277",53186827.2910467
"2278",54914523.1970829
"2279",50889367.9430596
"2280",56514728.2159194
"2281",50231543.3301871
"2282",50925988.7716745
"2283",54928601.827738
"2284",56506671.4535219
"2285",53932113.3408928
"2286",50758854.7607499
"2287",53916062.429946
"2288",56901470.9717454
"2289",52114889.521592
"2290",51241900.3493267
"2291",52667711.5492633
"2292",54511282.8615303
"2293",51049972.1839411
"2294",50237713.195527
"2295",55260173.6578594
"2296",56135750.6520518
"2297",56149593.5829915
"2298",56262416.5263478
"2299",52648762.0341304
"2300",53345150.5161081
"2301",55167004.1854946
"2302",56096317.1517614
"2303",52198595.1108312
"2304",53643370.1986772
"2305",55204795.6498708
"2306",52821941.3577625
"2307",54319741.1672457
"2308",56237726.6762893
"2309",51331111.3011783
"2310",54973062.1021994
"2311",54481302.5747045
"2312",54531368.7502278
"2313",56364749.2434954
"2314",56211282.5071719
"2315",54486653.4080159
"2316",50057493.433685
"2317",53214010.1194339
"2318",51577866.8130348
"2319",53610363.7602429
"2320",51342042.5148549
"2321",55302977.9768011
"2322",56011615.1261395
"2323",54984942.4261017
"2324",55381175.9179438
"2325",53359852.1549427
"2326",52763939.1937267
"2327",54655275.9034655
"2328",54087148.6176817
"2329",54390704.9441146
"2330",54649891.1834713
"2331",53897579.0509754
"2332",56215556.2751563
"2333",53140894.6991755
"2334",55051310.681866
"2335",53663487.9445803
"2336",53751303.2666909
"2337",54751989.332225
"2338",54491280.0286654
"2339",52871766.5008191
"2340",52350336.4998851
"2341",53949351.1435233
"2342",53636186.8691616
"2343",53705623.5957934
"2344",52309567.9609612
"2345",53524888.0999502
"2346",55320061.1079496
"2347",55381243.1600215
"2348",52310341.525546
"2349",53516364.3809857
"2350",54523127.9223516
"2351",54230469.4185184
"2352",53232757.8272612
"2353",52959372.4199265
"2354",53761332.3334344
"2355",54378088.5443349
"2356",53959807.8842304
"2357",55440928.5830932
"2358",55655831.4508439
"2359",55002349.2343306
"2360",53592270.1581276
"2361",52679060.1210793
"2362",51977912.0691888
"2363",57062034.9032204
"2364",54548621.5259169
"2365",53418866.8861994
"2366",53159312.2462863
"2367",56196197.8251472
"2368",53281441.7944341
"2369",53293842.200027
"2370",51022338.0003144
"2371",52490217.0883373
"2372",52096765.7034368
"2373",56725291.4919523
"2374",54411822.6231539
"2375",51428350.8347058
"2376",54626514.0552707
"2377",53804516.727688
"2378",53726098.5693437
"2379",50635129.6317829
"2380",53672978.0832796
"2381",55762677.2886414
"2382",54564248.5189835
"2383",55713813.8208767
"2384",52147465.9873503
"2385",53081889.1780298
"2386",54994339.3120227
"2387",54506005.2325545
"2388",55887858.5412998
"2389",52073541.8757787
"2390",50806507.1518359
"2391",53542116.4342615
"2392",55242465.6888558
"2393",57092861.2897573
"2394",54356931.7954197
"2395",55322317.159663
"2396",54386017.4195105
"2397",55387515.0108914
"2398",52399796.4518545
"2399",54731545.2765739
"2400",53365760.1702472
"2401",54192476.2899871
"2402",54897817.0459263
"2403",54604474.3681109
"2404",56511143.7523658
"2405",56683209.7288327
"2406",53771604.6715044
"2407",55453238.571783
"2408",53847798.0130214
"2409",55361681.0251702
"2410",55172862.9918469
"2411",51467120.9645306
"2412",50250991.0220895
"2413",55303749.4376036
"2414",55205643.9731141
"2415",52764584.607126
"2416",55603928.0013653
"2417",54600672.8686899
"2418",52911931.3001666
"2419",55244185.6296058
"2420",50895280.6525575
"2421",55265478.1112883
"2422",52845431.4368351
"2423",57032871.2707895
"2424",50088330.900564
"2425",51931649.2518178
"2426",50643080.0690516
"2427",54106381.1443958
"2428",55667633.1658445
"2429",53561775.6208456
"2430",54027994.2736673
"2431",53214131.5082032
"2432",52931156.8737764
"2433",53485765.8818132
"2434",54476733.2714665
