"","x"
"1362",104568320.211937
"1363",103343832.022542
"1364",103007481.473935
"1365",103221603.341847
"1366",103256282.452182
"1367",101493682.563383
"1368",103611391.32361
"1369",101252178.784423
"1370",102520211.356893
"1371",104465131.223618
"1372",101344733.150519
"1373",103966186.939058
"1374",104767553.111098
"1375",104725487.796729
"1376",105642314.168803
"1377",104242183.993199
"1378",104276424.588672
"1379",100876908.929749
"1380",103262965.760214
"1381",104541831.568097
"1382",105898039.094607
"1383",103748313.431602
"1384",104154671.095734
"1385",103512471.774928
"1386",105878462.180256
"1387",105296470.133117
"1388",103903024.852484
"1389",103416672.271266
"1390",101669086.710187
"1391",105204925.01897
"1392",102722916.607349
"1393",103736217.828772
"1394",104344945.671922
"1395",104894659.842855
"1396",104220582.1049
"1397",103170738.287786
"1398",103240187.17284
"1399",102892155.83299
"1400",104473179.893143
"1401",101845806.29856
"1402",100983306.626245
"1403",104688426.672164
"1404",105696502.660673
"1405",106381268.782268
"1406",102848485.679032
"1407",102888900.885705
"1408",103715544.526766
"1409",103239164.679669
"1410",104023362.781159
"1411",103696600.539522
"1412",104324118.356614
"1413",102046638.878947
"1414",102249444.786244
"1415",102884681.796042
"1416",105572435.701199
"1417",104128216.844397
"1418",102556607.301839
"1419",105223238.500564
"1420",105813715.636629
"1421",102148118.031928
"1422",102494095.610409
"1423",102694504.046079
"1424",102914517.239431
"1425",103361740.346719
"1426",104608322.919443
"1427",104107610.743434
"1428",103040052.755223
"1429",103756060.369723
"1430",102938216.034919
"1431",103616861.811379
"1432",101941589.372078
"1433",105333444.222827
"1434",105040414.240544
"1435",105042473.746404
"1436",100749864.068525
"1437",103664461.932167
"1438",101496513.953563
"1439",104420043.94623
"1440",102162638.367706
"1441",102114456.530476
"1442",104069237.768556
"1443",106050936.109505
"1444",105669602.123005
"1445",101690409.425786
"1446",104267065.900916
"1447",103650139.248797
"1448",104533958.367222
"1449",101283125.406745
"1450",103001392.454815
"1451",104409482.319762
"1452",104670520.952082
"1453",104089464.940586
"1454",105272734.01754
"1455",102730540.843741
"1456",104623405.689762
"1457",103397232.562236
"1458",104705725.572423
"1459",103407156.734433
"1460",103663461.146864
"1461",104281293.078555
"1462",101610073.284924
"1463",104691988.383822
"1464",104289127.928233
"1465",106561393.20154
"1466",103911799.493836
"1467",106174723.162723
"1468",104034859.949762
"1469",105771089.881989
"1470",104446823.183289
"1471",104676718.057121
"1472",105236012.956767
"1473",102551877.262285
"1474",103988033.605089
"1475",102896395.145051
"1476",103020415.063578
"1477",103992782.209994
"1478",102679144.117564
"1479",104789687.010742
"1480",100954049.597133
"1481",106063276.758868
"1482",106604059.364047
"1483",104280409.717272
"1484",102306804.506537
"1485",105824503.368602
"1486",104428399.793194
"1487",101671574.262768
"1488",101790701.325471
"1489",103405798.392274
"1490",105182220.058997
"1491",103984472.074257
"1492",103554715.903363
"1493",101892103.645739
"1494",103981956.065667
"1495",101238151.339803
"1496",101634997.680905
"1497",104924353.222579
"1498",104498323.109318
"1499",104563122.946841
"1500",104028993.049668
"1501",104193625.846449
"1502",102682565.064214
"1503",102847196.492311
"1504",103173284.61504
"1505",103226627.927747
"1506",102180237.969891
"1507",102858686.204214
"1508",102744094.936961
"1509",103279792.457297
"1510",102992695.53915
"1511",105804420.827455
"1512",102494894.33428
"1513",101972617.458073
"1514",102464768.101479
"1515",104165896.559607
"1516",103763004.76102
"1517",102973263.125061
"1518",102851871.889709
"1519",105263251.351058
"1520",101427096.687502
"1521",104842145.714241
"1522",103997705.273038
"1523",103688174.614985
"1524",105395524.191756
"1525",102369623.071112
"1526",105941935.969166
"1527",103263032.341884
"1528",103573981.634344
"1529",104155128.843569
"1530",104802185.29769
"1531",101431188.258513
"1532",105143059.562994
"1533",105613215.804887
"1534",104870504.446421
"1535",102634205.212234
"1536",103826479.167997
"1537",106127870.458453
"1538",102647947.047592
"1539",104195429.71488
"1540",103693550.941921
"1541",102775259.085485
"1542",103509642.025237
"1543",103486156.856895
"1544",103277924.340808
"1545",103585320.325039
"1546",103721983.171316
"1547",103288693.255626
"1548",104029803.472377
"1549",102909739.071093
"1550",104248335.092799
"1551",103356052.973794
"1552",104585792.172902
"1553",103950098.001712
"1554",105259133.593517
"1555",101325820.801549
"1556",104037152.593099
"1557",102866500.265214
"1558",103842309.447761
"1559",103171808.781112
"1560",103539020.109215
"1561",106254812.939513
"1562",102287959.417702
"1563",103752776.251592
"1564",104999046.009013
"1565",101971215.966771
"1566",102379761.21501
"1567",105272674.828769
"1568",101376163.106479
"1569",101155327.512548
"1570",105466189.150682
"1571",101363179.941595
"1572",105177325.609978
"1573",104046743.189275
"1574",103436104.904834
"1575",104308403.529892
"1576",100980568.275648
"1577",105677848.628764
"1578",102261990.068909
"1579",103610280.8219
"1580",103489406.246368
"1581",103456667.68271
"1582",101775807.566768
"1583",103734172.358492
"1584",102422961.360385
"1585",106724356.128631
"1586",104588532.380514
"1587",103222591.543519
"1588",102594440.017192
"1589",104998479.488092
"1590",105365978.066408
"1591",103676028.140215
"1592",105138801.109665
"1593",102773095.409032
"1594",104379299.671739
"1595",102942467.379297
"1596",103975892.921357
"1597",102134252.53361
"1598",102690978.128842
"1599",103361158.952193
"1600",102525710.128376
"1601",104168235.630015
"1602",105141369.800048
"1603",104156777.096994
"1604",103937521.094983
"1605",102095711.533727
"1606",102936479.600589
"1607",102982083.62349
"1608",102323035.003384
"1609",101914091.405248
"1610",103651079.638579
"1611",102609274.251516
"1612",102891955.14081
"1613",103935903.8997
"1614",104575669.010839
"1615",104415653.375607
"1616",106775206.817698
"1617",103663759.888849
"1618",103757893.999945
"1619",103399195.003689
"1620",104149813.687495
"1621",102527600.129905
"1622",102356868.61033
"1623",104098681.464737
"1624",102753818.31238
"1625",104016236.114736
"1626",103115951.803471
"1627",102284817.126172
"1628",102499520.7723
"1629",103864676.92649
"1630",103616050.437746
"1631",102505487.232207
"1632",103945051.326438
"1633",104515280.937821
"1634",102982183.635621
"1635",104221686.83584
"1636",104234298.563586
"1637",100957478.999665
"1638",103924714.539808
"1639",102343039.659435
"1640",102749983.712925
"1641",104692874.222219
"1642",101645885.43596
"1643",103314530.167557
"1644",102156661.781603
"1645",102260485.707049
"1646",105094456.074178
"1647",103785233.00321
"1648",105385261.332145
"1649",103433995.941757
"1650",104348981.944796
"1651",102993682.175841
"1652",103801737.866471
"1653",103278233.016204
"1654",104614773.82902
"1655",105483978.521315
"1656",104762817.47878
"1657",103419628.090329
"1658",103485396.12383
"1659",102095136.456733
"1660",101858047.645532
"1661",104606145.314352
"1662",104727856.038036
"1663",102147643.054037
"1664",104951189.95415
"1665",101608782.546658
"1666",103934309.212084
"1667",101524953.964954
"1668",102356013.354632
"1669",103834656.235425
"1670",103629252.107228
"1671",104724279.776098
"1672",102507872.315074
"1673",106391837.979735
"1674",103601603.168983
"1675",102628638.905634
"1676",104958455.459028
"1677",105469024.898527
"1678",102452958.198454
"1679",104047424.18897
"1680",103771523.463374
"1681",104154664.582068
"1682",101215901.557166
"1683",102383998.149404
"1684",104332454.056164
"1685",106169837.970203
"1686",104800444.245609
"1687",102125830.184638
"1688",105229594.353244
"1689",103480918.241441
"1690",103528992.07502
"1691",103551772.65868
"1692",104075397.590621
"1693",106313905.9116
"1694",104830241.490063
"1695",104013424.088429
"1696",102467208.192528
"1697",103463385.485465
"1698",104938022.014573
"1699",103882112.286156
"1700",102290116.856941
"1701",102305200.582919
"1702",105295378.259117
"1703",103646900.128297
"1704",104631742.55309
"1705",102380852.405952
"1706",105176856.690319
"1707",103964106.202578
"1708",100820199.895678
"1709",104203568.291493
"1710",102753773.882006
"1711",102341967.738575
"1712",106640563.100535
"1713",103535104.010388
"1714",103191744.694448
"1715",105157565.632995
"1716",102584787.56119
"1717",103436199.949322
"1718",104892576.749114
"1719",106420653.284184
"1720",101965091.749706
"1721",104328638.723224
"1722",102823524.853255
"1723",105462028.741217
"1724",104031690.480024
"1725",104420193.234594
"1726",102183240.209402
"1727",107413859.034361
"1728",101696036.578277
"1729",104688234.743145
"1730",102932643.721234
"1731",103479855.359539
"1732",101303647.537451
"1733",105197326.725888
"1734",104284650.912975
"1735",105111191.482494
"1736",102775302.216762
"1737",102960667.136697
"1738",104837904.612309
"1739",103778605.52649
"1740",103999882.475366
"1741",103127614.351596
"1742",103505081.777286
"1743",103433055.640295
"1744",103831110.786669
"1745",104687884.308519
"1746",106772165.499584
"1747",102260719.068335
"1748",102525299.76158
"1749",103933006.25019
"1750",104512005.9334
"1751",103114658.821136
"1752",106190187.926334
"1753",103914331.216509
"1754",101459270.214458
"1755",102182084.780106
"1756",103891926.097975
"1757",105888026.005807
"1758",103012418.394427
"1759",103349113.797722
"1760",103385881.723585
"1761",101657719.532128
"1762",102706832.279559
"1763",99563539.4446831
"1764",104444004.835225
"1765",104630250.344485
"1766",101600562.587919
"1767",104784204.735461
"1768",105857211.169751
"1769",104847780.270682
"1770",103737627.007134
"1771",103904379.979715
"1772",105439563.289451
"1773",104852013.363987
"1774",104070514.606835
"1775",101476699.025024
"1776",102487672.568888
"1777",103466870.021285
"1778",103365473.360937
"1779",102479554.09255
"1780",103234146.055977
"1781",103855510.336274
"1782",103379269.250089
"1783",102233293.735142
"1784",101809445.559796
"1785",102915817.565002
"1786",104981987.516513
"1787",104434056.069422
"1788",101802085.218728
"1789",103673031.566151
"1790",102700860.595892
"1791",103508507.48637
"1792",103541026.259765
"1793",105788331.887586
"1794",103327607.041729
"1795",105793811.285232
"1796",103814863.675618
"1797",104364830.013481
"1798",104031408.113706
"1799",105537138.870124
"1800",105404103.793137
"1801",104667782.180514
"1802",100936776.710255
"1803",105547735.430422
"1804",105042686.353651
"1805",103751026.054052
"1806",102707140.784689
"1807",103380576.753872
"1808",101187259.158484
"1809",102851250.992894
"1810",104187035.488809
"1811",103622334.437881
"1812",103490171.808461
"1813",103433373.883267
"1814",103414886.003233
"1815",103488430.023553
"1816",102085669.203391
"1817",104490125.781852
"1818",101992077.833694
"1819",102961828.468279
"1820",104428216.420358
"1821",103205540.363035
"1822",102708236.37545
"1823",103239197.125349
"1824",102383272.106662
"1825",104151383.31196
"1826",104838250.28547
"1827",102880530.825836
"1828",107229204.722452
"1829",103549681.285278
"1830",104877707.60373
"1831",104533945.526432
"1832",103650249.958325
"1833",105311126.120367
"1834",106514146.085774
"1835",103535015.111219
"1836",104226698.814985
"1837",104216107.1627
"1838",106187394.113599
"1839",102824890.111877
"1840",102245354.083327
"1841",104027228.594787
"1842",103258679.974929
"1843",102491800.728846
"1844",105755496.04644
"1845",103601115.91083
"1846",101124074.57949
"1847",105919476.527205
"1848",104768282.904318
"1849",104367967.588175
"1850",103223638.347903
"1851",105033039.430247
"1852",104332013.114838
"1853",104172816.555978
"1854",101827167.501228
"1855",105707289.510036
"1856",103737745.044745
"1857",105270729.447484
"1858",102175223.715119
"1859",101263974.699095
"1860",103371890.848567
"1861",105582654.188336
"1862",104563073.36834
"1863",102646454.626751
"1864",103515244.014045
"1865",105120480.480297
"1866",104371610.199822
"1867",105101286.804422
"1868",103224501.741909
"1869",103211299.347595
"1870",104207748.515614
"1871",103269273.130259
"1872",103681578.169127
"1873",104068661.711353
"1874",104857047.490562
"1875",104976303.709201
"1876",103333723.532665
"1877",104344279.512324
"1878",104323106.476649
"1879",102326809.158982
"1880",104486577.80367
"1881",103192789.188932
"1882",104534317.092773
"1883",103779497.196875
"1884",103453469.125538
"1885",103865375.695927
"1886",103462048.551179
"1887",105673571.239519
"1888",104749411.685989
"1889",103944054.404629
"1890",102593571.497988
"1891",103742827.288419
"1892",106287190.20819
"1893",105198824.177895
"1894",102812683.120051
"1895",103544186.596561
"1896",103540222.987227
"1897",104467352.391397
"1898",104015034.628251
"1899",104198733.593209
"1900",103430010.080392
"1901",104813433.569008
"1902",105379732.91498
"1903",102525017.870175
"1904",105193643.147505
"1905",103321372.117999
"1906",104414745.100255
"1907",102670983.040828
"1908",103827215.615728
"1909",102683469.062677
"1910",104679766.94002
"1911",102102840.524484
"1912",103242099.697965
"1913",104557620.237292
"1914",103808580.72986
"1915",101425242.791065
"1916",104370353.665526
"1917",103076045.562554
"1918",102827096.50405
"1919",103256518.263692
"1920",101124576.172889
"1921",104358312.186234
"1922",104763345.364344
"1923",105332292.50204
"1924",104704189.312038
"1925",103304099.855647
"1926",102654090.959185
"1927",103382280.521341
"1928",101903642.160485
"1929",103477084.998029
"1930",103935813.873316
"1931",103723628.350996
"1932",100574541.569509
"1933",104161713.619645
"1934",103152879.489345
"1935",101975781.374542
"1936",102173214.321897
"1937",101521181.718578
"1938",104587590.104446
"1939",101743010.611387
"1940",105792108.358844
"1941",103987952.875619
"1942",102379957.985259
"1943",104415429.832454
"1944",101669262.477244
"1945",105634415.898872
"1946",102588839.750633
"1947",103136420.048972
"1948",103398892.13976
"1949",104173005.775215
"1950",103459353.628317
"1951",104538110.632877
"1952",105336936.322544
"1953",105251977.653665
"1954",101567887.219892
"1955",103988055.479735
"1956",101989928.453567
"1957",102813034.837758
"1958",102777068.235233
"1959",103360280.964864
"1960",104374085.799618
"1961",104423538.36808
"1962",102495936.66049
"1963",102725489.838678
"1964",105533003.482669
"1965",104139087.370672
"1966",103855583.560816
"1967",103465018.336506
"1968",103980580.878033
"1969",102805978.642328
"1970",103092761.091916
"1971",103733639.30905
"1972",102993274.437414
"1973",102548207.485468
"1974",104156301.986737
"1975",104134518.24464
"1976",105304725.555806
"1977",101607331.732147
"1978",103359162.481794
"1979",104363491.453602
"1980",101738948.591617
"1981",102047895.555491
"1982",104161142.455698
"1983",103816003.390831
"1984",102693569.480923
"1985",104026754.249433
"1986",103215489.849353
"1987",102144298.826693
"1988",102859625.248459
"1989",102467642.128907
"1990",103085639.745369
"1991",100884404.242527
"1992",102198312.285626
"1993",101671627.105639
"1994",104580698.314464
"1995",103536311.483621
"1996",104147066.80341
"1997",104162780.327589
"1998",103544561.282823
"1999",103242130.459445
"2000",103442812.495633
"2001",103982788.012857
"2002",101548854.306873
"2003",105941495.000308
"2004",103129660.772353
"2005",103982690.787823
"2006",104723691.884264
"2007",103155527.293648
"2008",103721149.903193
"2009",102459403.051298
"2010",100691185.958524
"2011",104937209.54584
"2012",102577542.772108
"2013",102307593.902904
"2014",103750254.929138
"2015",102470741.794918
"2016",102860231.581165
"2017",103199028.22455
"2018",104561105.051349
"2019",102869250.799072
"2020",104098136.528063
"2021",104296667.527002
"2022",102366160.180485
"2023",104945082.288165
"2024",103223506.35831
"2025",102788527.736263
"2026",101478850.581716
"2027",104584968.482428
"2028",104318334.434644
"2029",103084285.264093
"2030",104069953.598349
"2031",105862292.605723
"2032",106770741.421125
"2033",107171316.396937
"2034",104165096.368574
"2035",104296217.565197
"2036",104519751.647074
"2037",105141852.433652
"2038",103766608.949249
"2039",103282345.273902
"2040",104454397.702428
"2041",104334889.158154
"2042",103602012.172076
"2043",102492716.877782
"2044",104969106.295745
"2045",103008090.824813
"2046",104120358.720939
"2047",103923520.748178
"2048",102237732.542378
"2049",102418825.936706
"2050",103276156.252448
"2051",105569796.257398
"2052",104000145.847537
"2053",104677388.195738
"2054",104252352.248832
"2055",103392888.377016
"2056",103552092.527257
"2057",105240859.245396
"2058",104169745.713655
"2059",104849541.121211
"2060",104258373.070794
"2061",102282122.767293
"2062",104672358.836825
"2063",101778119.048107
"2064",102531235.953225
"2065",102177797.343418
"2066",103341905.256579
"2067",104483107.710679
"2068",102153076.687627
"2069",104927448.850218
"2070",103514184.252182
"2071",101897251.28157
"2072",106441063.905792
"2073",104535194.076072
"2074",103312103.18278
"2075",103917512.961866
"2076",104071413.564804
"2077",104440338.663161
"2078",101840772.247796
"2079",103425197.26089
"2080",104075202.461209
"2081",105132875.417988
"2082",103760389.929483
"2083",103767341.325285
"2084",104921082.196542
"2085",103810125.022469
"2086",101060339.749174
"2087",102807353.177621
"2088",102358762.887056
"2089",106127811.565412
"2090",104219089.549878
"2091",103911076.895722
"2092",102878022.810816
"2093",106688466.312213
"2094",102823085.256066
"2095",103021964.708246
"2096",104409813.659134
"2097",105767851.268232
"2098",103532027.48166
"2099",103080986.454287
"2100",104314897.768193
"2101",103017211.227762
"2102",103892972.335649
"2103",104525310.826006
"2104",105038030.696809
"2105",103510508.372322
"2106",103222167.618107
"2107",104908304.319058
"2108",104418832.949581
"2109",104241889.241626
"2110",105580962.31189
"2111",102834880.127349
"2112",104182679.416329
"2113",102626013.795557
"2114",102438734.462357
"2115",102627493.750108
"2116",102051526.617001
"2117",102200710.908117
"2118",103224872.378714
"2119",104247053.865127
"2120",103714403.731153
"2121",102557843.221474
"2122",102010654.285027
"2123",103279803.982322
"2124",103878776.948957
"2125",101664216.476304
"2126",103773665.470526
"2127",103846551.225721
"2128",102139824.88585
"2129",105510723.806402
"2130",104275604.159783
"2131",103157314.89071
"2132",104131847.857071
"2133",103026341.508735
"2134",102754840.984209
"2135",103858608.113458
"2136",103869587.532931
"2137",105212268.112092
"2138",105084016.397668
"2139",103734738.295455
"2140",104087529.535459
"2141",101490229.814585
"2142",101575339.597789
"2143",103218706.085625
"2144",103076813.565928
"2145",101997233.803281
"2146",104164986.164182
"2147",103765148.696662
"2148",101455808.095799
"2149",103518848.979506
"2150",104798027.499337
"2151",103229649.761151
"2152",103155117.289609
"2153",105110184.500622
"2154",102730883.559146
"2155",105852708.008709
"2156",102606001.258602
"2157",102523031.307878
"2158",102895293.154249
"2159",104225524.577358
"2160",103184341.870867
"2161",105060083.291237
"2162",103359108.122105
"2163",103473260.203405
"2164",104147048.578925
"2165",102759887.971537
"2166",103008651.325206
"2167",102440515.301248
"2168",105433337.353838
"2169",104788191.303475
"2170",104694742.410231
"2171",104216047.142765
"2172",104587977.561234
"2173",105201609.079441
"2174",104268576.724031
"2175",103659628.686185
"2176",102143682.268523
"2177",104254124.796113
"2178",103509227.122911
"2179",103274660.983052
"2180",103589990.709236
"2181",100187667.949551
"2182",103367894.559273
"2183",103575552.678696
"2184",104046130.358648
"2185",104368020.712707
"2186",103340556.737295
"2187",105361136.596765
"2188",104284192.183092
"2189",104232081.67568
"2190",103870380.184507
"2191",102606918.00193
"2192",105441514.675543
"2193",103136879.387536
"2194",102651216.28477
"2195",103208288.938835
"2196",104573570.248495
"2197",102821329.88561
"2198",105289105.216828
"2199",104324061.081651
"2200",102694351.067174
"2201",103512904.80671
"2202",104749048.034318
"2203",105598976.287402
"2204",105119766.339379
"2205",103522300.710052
"2206",102306200.761546
"2207",102981893.27187
"2208",104414459.195071
"2209",104228851.360539
"2210",103581710.913161
"2211",103677576.365047
"2212",102523024.238173
"2213",106264652.847727
"2214",103731425.266537
"2215",103975718.998015
"2216",103262169.320129
"2217",103346599.843086
"2218",106271539.937067
"2219",104912919.752233
"2220",104320480.866888
"2221",103809442.300825
"2222",101846029.653088
"2223",104600107.350863
"2224",105551632.768255
"2225",104297878.828612
"2226",102348559.948719
"2227",103295003.060071
"2228",102445842.748218
"2229",103873203.088343
"2230",103392965.939265
"2231",103968114.144934
"2232",103250427.178994
"2233",100850505.450611
"2234",103624508.733431
"2235",103768024.583894
"2236",103724738.975534
"2237",104665591.788737
"2238",102506951.037975
"2239",105303887.920041
"2240",103792487.462677
"2241",103701403.895464
"2242",101875577.069678
"2243",106182398.301263
"2244",104344651.238242
"2245",101211030.056556
"2246",102376688.5806
"2247",102253117.111325
"2248",102141251.894422
"2249",105101637.479896
"2250",104868046.700755
"2251",104317441.269306
"2252",104380955.291742
"2253",105112267.832924
"2254",102811311.875544
"2255",104824798.129035
"2256",106577842.562643
"2257",102432627.126671
"2258",104385392.151455
"2259",106197512.072579
"2260",104792768.880599
"2261",102406603.546219
"2262",101273026.350836
"2263",104968148.788894
"2264",102279662.89852
"2265",103489599.452488
"2266",103062282.756626
"2267",105337214.751711
"2268",102923524.443568
"2269",105247741.955407
"2270",105379982.310552
"2271",100538778.195687
"2272",102447729.838529
"2273",104734371.458354
"2274",105228673.609214
"2275",104080508.947169
"2276",103938380.103424
"2277",104695012.150997
"2278",103846347.48522
"2279",103223043.093428
"2280",102746334.578589
"2281",104589517.451399
"2282",101231214.544495
"2283",103378853.219519
"2284",104300855.859412
"2285",106881500.988995
"2286",103314628.437378
"2287",102258310.559961
"2288",103745304.59415
"2289",102855072.967434
"2290",103730038.921559
"2291",103119503.027805
"2292",104531057.801346
"2293",103502123.368003
"2294",102177059.625043
"2295",101185774.309946
"2296",102445474.247254
"2297",104685028.192563
"2298",101906220.00779
"2299",104921762.952647
"2300",104145430.177976
"2301",103125015.179735
"2302",103398866.425258
"2303",102289921.690118
"2304",102432270.26339
"2305",103040484.266481
"2306",104817295.943135
"2307",101807917.488819
"2308",103876760.464826
"2309",103333562.284448
"2310",104674291.74146
"2311",101386778.980711
"2312",101719528.402316
"2313",103656670.789625
"2314",105723612.373962
"2315",103415825.830459
"2316",101682105.281489
"2317",102949378.576288
"2318",103387031.694756
"2319",102773038.333434
"2320",102208282.422047
"2321",105587460.234402
"2322",104441338.67796
"2323",104162009.612647
"2324",104128052.021039
"2325",103206121.827508
"2326",102125072.622411
"2327",103193134.628437
"2328",102256766.977114
"2329",103928624.195367
"2330",103514023.859408
"2331",103018065.291565
"2332",104669546.088492
"2333",103779510.72765
"2334",105133541.686072
"2335",103863873.755503
"2336",103535307.722609
"2337",103823026.37803
"2338",102678472.297055
"2339",105221403.290584
"2340",103054661.261571
"2341",104533796.401235
"2342",103796187.308707
"2343",103279928.173216
"2344",104201387.822696
"2345",103261295.065354
"2346",103522231.44378
"2347",104119895.246557
"2348",104485826.359947
"2349",103525876.368268
"2350",105080845.385785
"2351",105420301.557243
"2352",103877625.599607
"2353",103396662.186132
"2354",104093246.767106
"2355",102502178.922392
"2356",101362651.577067
"2357",104774557.711485
"2358",104963028.89487
"2359",104505005.15306
"2360",103629753.169701
"2361",104927717.815442
"2362",104695527.808078
"2363",104137812.438803
"2364",105114801.70555
"2365",104412633.259833
"2366",102884315.502848
"2367",104812990.092208
"2368",105929602.370992
"2369",105249505.949469
"2370",104089020.157373
"2371",103379615.412328
"2372",102214287.510127
"2373",104582559.941795
"2374",103883983.798902
"2375",106233492.733083
"2376",105162902.92352
"2377",103495228.441622
"2378",102657103.939706
"2379",102070196.81817
"2380",103138028.127614
"2381",103870575.343315
"2382",105235241.689092
"2383",101723636.947609
"2384",103900737.048874
"2385",103173378.603483
"2386",98367976.6154072
"2387",102947712.318101
"2388",103818190.450739
"2389",105063345.278906
"2390",104222999.656527
"2391",103409451.083184
"2392",103526001.351424
"2393",105091640.329407
"2394",104575693.566463
"2395",104287320.241398
"2396",104964374.642803
"2397",100571704.887905
"2398",102813939.022911
"2399",103383056.120058
"2400",104600232.706886
"2401",104338882.899151
"2402",105445913.637801
"2403",102301127.303843
"2404",102417139.796452
"2405",106821854.522842
"2406",102655928.154443
"2407",104725683.282679
"2408",103622468.380872
"2409",103572519.969753
"2410",102942532.725108
"2411",104304554.05259
"2412",103732894.229434
"2413",101689938.16651
"2414",104025662.560307
"2415",101085820.600154
"2416",105358121.192858
"2417",100808623.905793
"2418",103343707.823023
"2419",102353493.002711
"2420",105234116.929913
"2421",104233061.946717
"2422",106241866.955181
"2423",101400050.129729
"2424",101781563.362063
"2425",101613947.166059
"2426",103237243.22176
"2427",104773230.906033
"2428",103109896.275707
"2429",104497860.845431
"2430",106409618.536182
"2431",102590669.881511
"2432",103278317.769264
"2433",103282784.561021
"2434",104077090.305056
"2435",105713251.85927
"2436",102728884.16659
"2437",104220969.653604
"2438",102808382.617474
"2439",103303927.941349
"2440",104314696.720398
"2441",106152078.195566
"2442",102318263.04531
"2443",104002257.325568
"2444",104399044.864741
"2445",105799665.399737
"2446",103650314.860056
"2447",102913020.88383
"2448",104246588.968026
"2449",106284291.230751
"2450",103469668.557223
"2451",103378823.925427
"2452",103179429.591417
"2453",105806290.284648
"2454",103480088.854947
"2455",103645599.008296
"2456",102923456.496728
"2457",100753109.977792
"2458",103522330.674554
"2459",102384920.667982
"2460",105268809.47945
"2461",104525572.783366
"2462",104255406.919519
"2463",102816140.50133
"2464",103709846.947534
"2465",104181923.855615
"2466",100878489.927051
"2467",102085006.593803
"2468",105163061.077326
"2469",106176672.666515
"2470",102743096.753049
"2471",103547648.496468
"2472",104844402.377159
"2473",101166367.069379
"2474",105010637.606346
"2475",102931214.342269
"2476",104598150.667562
"2477",103415456.236515
"2478",104219627.670554
"2479",106436309.133844
"2480",104338721.35797
"2481",103502983.658715
"2482",102961665.128303
"2483",104860165.34318
"2484",104090676.711286
"2485",102603984.468467
"2486",103433759.006219
"2487",102486594.59106
"2488",103957836.512426
"2489",104621876.91237
"2490",102740671.423918
"2491",106544082.264023
"2492",104732120.642792
"2493",103094976.278859
"2494",102042713.730209
"2495",103175861.504797
"2496",102766106.669903
"2497",103037719.052426
"2498",104805514.741697
"2499",104981148.063504
"2500",102816992.520593
"2501",103885409.355055
"2502",103807341.358208
"2503",103781393.22128
"2504",103760455.361607
"2505",101808452.440879
"2506",104087868.877938
"2507",103124005.996609
"2508",104237216.639428
"2509",103059250.363364
"2510",103751355.893509
"2511",104447027.0851
"2512",102136975.793389
"2513",103668439.697458
"2514",102946758.080168
"2515",104969568.502134
"2516",103198509.749617
"2517",104219938.584585
"2518",101974282.997581
"2519",105527480.36618
"2520",103988410.399995
"2521",106161480.421488
"2522",102829747.895148
"2523",103312644.195201
"2524",100568177.254894
"2525",105008183.476386
"2526",105283358.293366
"2527",103111574.735304
"2528",104401669.210959
"2529",100473442.977876
"2530",104287423.433423
"2531",102177420.9812
"2532",104074119.310434
"2533",102834854.548303
"2534",104942334.002004
"2535",103228369.706227
"2536",102367506.912997
"2537",104227917.173047
"2538",103148817.854534
"2539",102240475.672499
"2540",104876233.275415
"2541",102901986.764382
"2542",105124591.92888
"2543",104986097.566505
"2544",105136122.021265
"2545",101381620.479986
"2546",99513910.737906
"2547",102021408.81379
"2548",100739630.338251
"2549",105325311.18331
"2550",102257694.862061
"2551",104923372.025765
"2552",103688281.451342
"2553",102857269.391223
"2554",104859639.624994
"2555",104238217.63227
"2556",105793926.652475
"2557",104955151.520302
"2558",102992434.634252
"2559",101978652.724861
"2560",102881092.348709
"2561",103790077.883562
"2562",103452555.316255
"2563",101968875.76028
"2564",101786960.240911
"2565",104684380.325534
"2566",103761864.434993
"2567",102253759.64463
"2568",103483520.257953
"2569",105017760.222644
"2570",105211457.68786
"2571",103997192.647266
"2572",102597106.218813
"2573",102528178.51562
"2574",102619309.113079
"2575",102438946.810766
"2576",101211881.50894
"2577",103552361.719535
"2578",101877911.309676
"2579",103414522.624962
"2580",101937389.552028
"2581",104938819.033631
"2582",101100284.778723
"2583",102543267.694503
"2584",101873545.630461
"2585",104933016.012973
"2586",103242040.755881
"2587",103287544.856186
"2588",105368224.40844
"2589",102793669.284484
"2590",102064036.202393
"2591",102960114.182836
"2592",104122189.772444
"2593",102258894.802861
"2594",102278207.323877
"2595",103652788.613818
"2596",103313992.383619
"2597",104653349.559289
"2598",103974388.533644
"2599",102279968.133472
"2600",104694522.363063
"2601",105425013.850748
"2602",104675136.140649
"2603",104017581.05757
"2604",106063609.978863
"2605",103971734.271419
"2606",102954887.202629
"2607",104267913.305424
"2608",103419582.650553
"2609",103722283.921962
"2610",103221979.69864
"2611",104649245.626283
"2612",102277553.499778
"2613",103220328.915833
"2614",103763187.652213
"2615",104021515.447609
"2616",102839766.171979
"2617",103209992.039407
"2618",102950624.899516
"2619",103727122.345126
"2620",101749461.486333
"2621",104826223.369927
"2622",105030514.329581
"2623",104812233.20125
"2624",101981192.576333
"2625",103744026.734666
"2626",103304836.452864
"2627",101353760.848127
"2628",104172343.907249
"2629",102743852.621044
"2630",104156926.984179
"2631",102560806.90092
"2632",104536193.752525
"2633",105458372.135126
